Name,Image_URL 
"Anje, Maid of Dishonor",https://cards.scryfall.io/normal/front/1/b/1bfac4ab-97f1-448c-8554-42ed03eb5656.jpg?1643593763
Resculpt,https://cards.scryfall.io/normal/front/1/b/1bfb1fcb-a411-4c1c-b8fc-496242ae3a9b.jpg?1624590361
Bubble Snare,https://cards.scryfall.io/normal/front/1/b/1bfba7a0-d5ca-4197-9e58-21f28345f1a6.jpg?1604193650
A-Warm Welcome,https://cards.scryfall.io/normal/front/1/b/1bfc1b1d-66f5-49e9-b6bc-c7f78b206c11.jpg?1681159569
Saruman the White,https://cards.scryfall.io/normal/front/1/b/1bfccbab-29fa-4e92-8919-6cd4815fb655.jpg?1686968266
Lithoform Engine,https://cards.scryfall.io/normal/front/1/b/1bfd1257-0ad4-45e7-a77a-d98cc18578c1.jpg?1607364862
Verdant Sun's Avatar,https://cards.scryfall.io/normal/front/1/b/1bff425c-9f92-4f6e-a48d-e6257b48f169.jpg?1566582128
Escape to the Wilds,https://cards.scryfall.io/normal/front/1/b/1bff641e-aad3-414f-ad5b-8d32c734efa9.jpg?1571458669
Reason // Believe,https://cards.scryfall.io/normal/front/1/c/1c000d66-500f-4a3b-bb6f-13a56f303869.jpg?1562230647
Skyshroud Behemoth,https://cards.scryfall.io/normal/front/1/c/1c01d17e-45a2-4b6f-aaa5-2af9c8f26181.jpg?1562628866
"Renari, Merchant of Marvels",https://cards.scryfall.io/normal/front/1/c/1c044363-d661-4703-841c-8279fa4aa5e5.jpg?1674135745
Ulvenwald Oddity // Ulvenwald Behemoth,
Gaea's Liege,https://cards.scryfall.io/normal/front/1/c/1c09159e-c308-4681-920e-56da8ad195d7.jpg?1664925984
Vow of Lightning,https://cards.scryfall.io/normal/front/1/c/1c0936e0-6fa6-4baf-b6bb-60a1ee650573.jpg?1562900557
"Rith, the Awakener",https://cards.scryfall.io/normal/front/1/c/1c0a3c92-826e-491a-8e80-7861e5b199c2.jpg?1675202260
"Kaya, Bane of the Dead",https://cards.scryfall.io/normal/front/1/c/1c0d8b2e-82ae-456b-a650-ad036ac426d4.jpg?1679518097
Goblin Fireslinger,https://cards.scryfall.io/normal/front/1/c/1c0ebffc-7350-4f04-b13c-20c41563e57e.jpg?1573511819
Chaos Defiler,https://cards.scryfall.io/normal/front/1/c/1c0f2873-5849-4cab-855a-2fbbc41dbb6c.jpg?1673309278
Ferocious,https://cards.scryfall.io/normal/front/1/c/1c0f4661-8813-48cd-a99f-154ea7872bd1.jpg?1681245007
Viridian Shaman,https://cards.scryfall.io/normal/front/1/c/1c1289ad-6045-4219-bcd1-f77af2539c5b.jpg?1562701932
"Jedit Ojanen, Mercenary // Jedit Ojanen, Mercenary",
Sea Gate Wreckage,https://cards.scryfall.io/normal/front/1/c/1c137634-7531-4573-9bfa-623d8edf839c.jpg?1690006513
Consign // Oblivion,https://cards.scryfall.io/normal/front/1/c/1c1ead90-10d8-4217-80e4-6f40320c5569.jpg?1562791309
Vulpine Goliath,https://cards.scryfall.io/normal/front/1/c/1c1f4a83-b34a-4ed7-a7a0-bbbd303fbd0c.jpg?1643940295
Prodigal Sorcerer Avatar,https://cards.scryfall.io/normal/front/1/c/1c1f4b38-afb4-475d-af2b-ffcc53f627f0.jpg?1562901620
Tin Street Market,https://cards.scryfall.io/normal/front/1/c/1c1f543b-2222-4ef5-b4f7-2c3d2ea27fdc.jpg?1561818387
Augur il-Vec,https://cards.scryfall.io/normal/front/1/c/1c1fdf86-22aa-4c18-a971-8ff1fd8b3de1.jpg?1562900568
Forlorn Pseudamma,https://cards.scryfall.io/normal/front/1/c/1c236a33-fb20-41f4-8946-beb65d1cf684.jpg?1593091974
Brandywine Farmer,https://cards.scryfall.io/normal/front/1/c/1c24b5fa-506d-4eaf-881b-bc282c74a16c.jpg?1686969248
Pardic Arsonist,https://cards.scryfall.io/normal/front/1/c/1c2538fa-2eb7-47ca-a1cf-e5546e26e584.jpg?1562628804
Phyrexian Unlife,https://cards.scryfall.io/normal/front/1/c/1c274214-9cef-4b0c-971d-43f0f17d73ed.jpg?1682693155
Needleverge Pathway // Pillarverge Pathway,
Scatter Ray,https://cards.scryfall.io/normal/front/1/c/1c2852c9-d566-4824-836a-2f4c7a5148a1.jpg?1674420588
Electrostatic Pummeler,https://cards.scryfall.io/normal/front/1/c/1c286196-c086-494c-a912-c21bda47073c.jpg?1605329688
Guardian of Vitu-Ghazi,https://cards.scryfall.io/normal/front/1/c/1c293144-df82-481d-8d24-2bdc164a355f.jpg?1598917123
Clam Session,https://cards.scryfall.io/normal/front/1/c/1c2953cd-1b7e-41aa-959f-fb7ba2964bfb.jpg?1562799071
Nullmage Advocate,https://cards.scryfall.io/normal/front/1/c/1c29991d-82f2-479d-95ca-5c88e9f3f219.jpg?1562628867
"Ramses, Assassin Lord",https://cards.scryfall.io/normal/front/1/c/1c2b0f20-7b6a-4dc5-b1c9-b11554da9a05.jpg?1674099121
Shrike Harpy,https://cards.scryfall.io/normal/front/1/c/1c2b1eeb-6cc9-48a7-a068-afa1011c45f2.jpg?1593092105
Slayer of the Wicked,https://cards.scryfall.io/normal/front/1/c/1c2cd68e-ff4c-49c7-ba0d-f2299d9c21f4.jpg?1562827017
Penregon Strongbull,https://cards.scryfall.io/normal/front/1/c/1c2deb43-7134-4f9c-b02d-78407a8986b1.jpg?1674421227
Golgari Locket,https://cards.scryfall.io/normal/front/1/c/1c2e7843-9a87-46cb-be06-6db58649db85.jpg?1572894071
Psychic Spear,https://cards.scryfall.io/normal/front/1/c/1c2f024b-e77e-426b-930e-85b87e046f9b.jpg?1593860617
Glint-Sleeve Artisan,https://cards.scryfall.io/normal/front/1/c/1c2fd5ac-963b-49ea-bd72-d0958ef8eb3e.jpg?1599707521
Beacon of Immortality,https://cards.scryfall.io/normal/front/1/c/1c35c626-3693-44d8-a308-d3d5dcf77c93.jpg?1562901653
Myojin of Grim Betrayal,https://cards.scryfall.io/normal/front/1/c/1c366536-0fa7-4623-b0b5-a4da4684158f.jpg?1648860701
"Lier, Disciple of the Drowned",https://cards.scryfall.io/normal/front/1/c/1c3790eb-456f-4118-be54-9ceb51087e71.jpg?1673159095
Otherworldly Journey,https://cards.scryfall.io/normal/front/1/c/1c3974cd-7054-4381-b327-4aba1c693382.jpg?1561966403
Puncturing Light,https://cards.scryfall.io/normal/front/1/c/1c3abb0d-9b29-41c9-974c-14aa9b136a48.jpg?1678944932
Quarum Trench Gnomes,https://cards.scryfall.io/normal/front/1/c/1c3b33bf-3074-406e-86f3-2a9843cf4862.jpg?1587910601
Leeching Bite,https://cards.scryfall.io/normal/front/1/c/1c3bdbeb-c376-42bd-af2a-251cd7ac704c.jpg?1562875848
"Alora, Merry Thief",https://cards.scryfall.io/normal/front/1/c/1c3c779b-d1d8-4b1e-bb06-ed7071a5ec0b.jpg?1674135389
Rogue's Gloves,https://cards.scryfall.io/normal/front/1/c/1c3c7d24-7d5c-49de-b9f8-35c6d6c8c52a.jpg?1562300764
Vexing Scuttler,https://cards.scryfall.io/normal/front/1/c/1c3dd0aa-f6e9-435c-af64-20e9de67efe9.jpg?1576383758
"Elas il-Kor, Sadistic Pilgrim",https://cards.scryfall.io/normal/front/1/c/1c3f0ffe-cf51-4c30-8cd5-9e3c7e92c019.jpg?1673307936
Invasion of Arcavios // Invocation of the Founders,
Exploration,https://cards.scryfall.io/normal/front/1/c/1c3fc61c-c26e-47f3-a1eb-f6f10f8469e2.jpg?1599711165
Willow Geist,https://cards.scryfall.io/normal/front/1/c/1c40c71c-4cdc-4a28-8ea3-4636c936f8aa.jpg?1636225018
Butcher of Malakir,https://cards.scryfall.io/normal/front/1/c/1c428841-6ac7-4ca6-a3ff-2541a1444893.jpg?1593095708
Frontline Strategist,https://cards.scryfall.io/normal/front/1/c/1c43fac2-62fb-4924-848d-a8d739773d6e.jpg?1562526115
Hive Stirrings,https://cards.scryfall.io/normal/front/1/c/1c44ce9f-27fc-4c28-bc59-4cea9e46ce85.jpg?1605361730
Pack Hunt,https://cards.scryfall.io/normal/front/1/c/1c46caa8-efc0-4b72-b122-61e5d86a5b86.jpg?1562628868
Snow Fortress,https://cards.scryfall.io/normal/front/1/c/1c480e07-fb26-4760-865f-47985f7447bb.jpg?1562900274
Faerie Miscreant,https://cards.scryfall.io/normal/front/1/c/1c487f1a-a51d-449c-827d-c7b9381acb34.jpg?1562009681
"Zilortha, Strength Incarnate",https://cards.scryfall.io/normal/front/1/c/1c48ddf5-c2da-4fbc-95f2-8a3f2f5737ba.jpg?1682291042
"Isamaru, Hound of Konda",https://cards.scryfall.io/normal/front/1/c/1c4968e7-c656-419d-980b-5384de02bc8e.jpg?1583453766
Winter's Rest,https://cards.scryfall.io/normal/front/1/c/1c4a71ea-ac26-4f61-96fc-bb7152cb5341.jpg?1676453160
Passionate Archaeologist,https://cards.scryfall.io/normal/front/1/c/1c4b515f-732d-415a-bc1e-6f1022150ebd.jpg?1674140548
Living Inferno,https://cards.scryfall.io/normal/front/1/c/1c4b8143-2742-4262-b18f-2825bf8cea6f.jpg?1593272331
Crafty Octopus,https://cards.scryfall.io/normal/front/1/c/1c4c2219-a372-435e-9857-3ed949971d8e.jpg?1562900937
"Gwafa Hazid, Profiteer",https://cards.scryfall.io/normal/front/1/c/1c4d72b0-34be-497b-8bef-4bd045830917.jpg?1562799814
Fiery Fall,https://cards.scryfall.io/normal/front/1/c/1c4f7a3f-9d88-43ca-a0ae-6b29db197a89.jpg?1562900276
Surrounded by Orcs,https://cards.scryfall.io/normal/front/1/c/1c50d4c8-2311-4394-b73f-389eb81e898b.jpg?1686968332
Talas Researcher,https://cards.scryfall.io/normal/front/1/c/1c51008b-7031-4dbc-b4d6-7433c05bf6dc.jpg?1562901676
Moonmist,https://cards.scryfall.io/normal/front/1/c/1c5232ae-e2f9-41df-872f-e048fb7e4d08.jpg?1599765910
High Ground,https://cards.scryfall.io/normal/front/1/c/1c5239dc-f51b-48c0-91a2-ed6551aaff32.jpg?1562087353
Rain of Riches,https://cards.scryfall.io/normal/front/1/c/1c5241c1-ffe9-4490-b4df-7e91c372c27c.jpg?1673482136
Well-Laid Plans,https://cards.scryfall.io/normal/front/1/c/1c55eb8f-925a-42c1-9e48-d7f99cab3b01.jpg?1562900616
Gideon Jura,https://cards.scryfall.io/normal/front/1/c/1c58b63c-e3e5-4575-849c-9a6a00821286.jpg?1562634640
Shambling Shell,https://cards.scryfall.io/normal/front/1/c/1c590b0c-5048-4b05-95ee-f33e5dcae18c.jpg?1562900618
Geode Rager,https://cards.scryfall.io/normal/front/1/c/1c5974dd-78fc-4bfb-8678-72041c797584.jpg?1674142001
Snow-Covered Forest,https://cards.scryfall.io/normal/front/1/c/1c59fc48-704b-4187-b9d3-2a2cff6dd54b.jpg?1562202644
Rift Bolt,https://cards.scryfall.io/normal/front/1/c/1c5cac57-5c8f-4404-894b-7b055fb19152.jpg?1693274870
Magewright's Stone,https://cards.scryfall.io/normal/front/1/c/1c5d56f1-6a28-455d-b2b8-c7b99733a088.jpg?1583453096
Dreamroot Cascade,https://cards.scryfall.io/normal/front/1/c/1c5d7e9f-3d91-42b8-aadc-a780f13913ba.jpg?1673163970
Once and Future,https://cards.scryfall.io/normal/front/1/c/1c5dd4e8-4d5f-45a0-9cae-4f842751894d.jpg?1572490622
Nine-Tail White Fox,https://cards.scryfall.io/normal/front/1/c/1c61fcdc-bf2f-46e1-b96a-98935ccc187d.jpg?1573508040
Elvish Lyrist,https://cards.scryfall.io/normal/front/1/c/1c63ea60-4ce0-4dc7-bda6-7f623b0f9e2a.jpg?1688131345
Voice of Duty,https://cards.scryfall.io/normal/front/1/c/1c648e59-c872-4e04-b45f-2729b42410af.jpg?1562443333
Jinxed Ring,https://cards.scryfall.io/normal/front/1/c/1c675814-094c-45d4-93ee-0f50b4755e79.jpg?1562595926
Clash of Wills,https://cards.scryfall.io/normal/front/1/c/1c67ab53-9489-4658-859e-9dd8a6e0f20d.jpg?1562636752
Wizard's Rockets,https://cards.scryfall.io/normal/front/1/c/1c6ed742-dfb1-41e2-8f19-184555109e34.jpg?1686970310
Engineered Plague,https://cards.scryfall.io/normal/front/1/c/1c7008a8-a841-4d6c-be17-c9ef60e51976.jpg?1562543255
Cruel Revival,https://cards.scryfall.io/normal/front/1/c/1c710e19-4cfb-43a1-bd01-fc0007c7426e.jpg?1674674613
Blufferfish,https://cards.scryfall.io/normal/front/1/c/1c71876c-7cf9-4bbe-843f-bd1c488d7060.jpg?1673917178
Gideon's Lawkeeper,https://cards.scryfall.io/normal/front/1/c/1c71eb81-a077-4c85-a4ce-4ad664486bee.jpg?1562634647
"Thalia, Guardian of Thraben // Thalia, Guardian of Thraben",
Deathmist Raptor,https://cards.scryfall.io/normal/front/1/c/1c73f83d-ee8f-48eb-9c3d-170f13062c74.jpg?1568004520
Brambleweft Behemoth,https://cards.scryfall.io/normal/front/1/c/1c759e94-e437-4dda-af0f-6578c0a50619.jpg?1562791329
Centaur Glade,https://cards.scryfall.io/normal/front/1/c/1c75f9c8-9640-4f64-b32a-916436e461fc.jpg?1562901689
Barbed Field,https://cards.scryfall.io/normal/front/1/c/1c76db48-6f05-49c3-a49c-587c0a8a3613.jpg?1562900292
Brightclimb Pathway // Grimclimb Pathway,
Mirrorweave,https://cards.scryfall.io/normal/front/1/c/1c77925b-0944-4b2b-b389-42bf17907b34.jpg?1562272856
Thrull Champion,https://cards.scryfall.io/normal/front/1/c/1c77c217-088c-41ab-b56b-2cb703d06991.jpg?1559592316
Kor Hookmaster,https://cards.scryfall.io/normal/front/1/c/1c77d014-8ea2-4203-88b4-53be3819bf3c.jpg?1593812828
"Aragorn, King of Gondor",https://cards.scryfall.io/normal/front/1/c/1c7ac04c-8510-468b-aa6f-f249bde9ff87.jpg?1686963734
Corpse Explosion,https://cards.scryfall.io/normal/front/1/c/1c7b3585-ab46-40bc-a090-69a9bfb7cbf4.jpg?1675618645
Ambassador Oak,https://cards.scryfall.io/normal/front/1/c/1c7c05b3-ea23-477c-8a55-370cb6ae0941.jpg?1562433454
Strike It Rich,https://cards.scryfall.io/normal/front/1/c/1c7c2814-a617-4123-acdf-1b01b2768210.jpg?1626097050
Overgrown Tomb,https://cards.scryfall.io/normal/front/1/c/1c7d50d6-b63a-4d8c-88fa-1d78ae693a45.jpg?1562783396
Wormfang Behemoth,https://cards.scryfall.io/normal/front/1/c/1c7f29aa-c069-4adb-b313-6a56849905d4.jpg?1562628869
Oblivion Ring,https://cards.scryfall.io/normal/front/1/c/1c7fffe8-709c-4cb4-bbad-e4a0c35b616a.jpg?1562340325
Flawless Forgery,https://cards.scryfall.io/normal/front/1/c/1c808629-ee2b-4f3e-a316-7182fbc38d34.jpg?1673481868
Ivory Tower // Ivory Tower,
Reset,https://cards.scryfall.io/normal/front/1/c/1c829d83-d5b8-4be7-80f7-55b42f52b309.jpg?1562857773
Ranar the Ever-Watchful,https://cards.scryfall.io/normal/front/1/c/1c8c41dd-8551-4ce8-a9be-9b9f65718852.jpg?1657065666
Llanowar Augur,https://cards.scryfall.io/normal/front/1/c/1c8c9473-97f4-4875-8f06-d3a70d4cbe6d.jpg?1562900665
Doomed Necromancer,https://cards.scryfall.io/normal/front/1/c/1c8cf693-d46e-41d0-ba4d-1cbb5b092857.jpg?1594918491
Skull Rend,https://cards.scryfall.io/normal/front/1/c/1c8efb23-bac0-41d2-b4ee-27a6b1fe3134.jpg?1562783397
Peace Strider,https://cards.scryfall.io/normal/front/1/c/1c9104fb-a53b-484c-b20b-0d4f5b33c2d0.jpg?1562543271
Velican Dragon,https://cards.scryfall.io/normal/front/1/c/1c91a50e-2a06-4a0d-bc47-7217b3dfcb6f.jpg?1626969177
Jetmir's Garden // Jetmir's Garden,
Awaken the Woods,https://cards.scryfall.io/normal/front/1/c/1c95f8b8-faba-4412-8d8f-093e2ec903f0.jpg?1674421417
Lynx,https://cards.scryfall.io/normal/front/1/c/1c962a7a-8c3b-4343-a6ef-6be1d40ac940.jpg?1562873588
Hystrodon,https://cards.scryfall.io/normal/front/1/c/1c964473-7c54-4c2d-a3eb-dba01c842103.jpg?1562901719
"Ajani, Adversary of Tyrants Emblem",https://cards.scryfall.io/normal/front/1/c/1c97e5b2-a024-4aa7-a9b8-45f441aad138.jpg?1562701927
Relentless Rats,https://cards.scryfall.io/normal/front/1/c/1c9caf97-75c6-4e12-8724-1abe32212bef.jpg?1562875752
Thought Courier,https://cards.scryfall.io/normal/front/1/c/1c9d2542-501d-4dfe-8642-962d0299ca45.jpg?1562732191
Kytheon's Irregulars,https://cards.scryfall.io/normal/front/1/c/1c9d2dd8-cdcf-4a89-ac5d-b00c13ce94ff.jpg?1562900308
Fault Riders,https://cards.scryfall.io/normal/front/1/c/1c9d3579-3fc1-434e-8f26-d5dbd6344429.jpg?1562900312
Surtland Elementalist,https://cards.scryfall.io/normal/front/1/c/1c9e7fdc-676f-4901-83ff-bfea3a96d937.jpg?1631056992
Faeburrow Elder,https://cards.scryfall.io/normal/front/1/c/1ca29912-88b1-413f-ad9d-63d7d1b1ca16.jpg?1572490752
"Jon Irenicus, Shattered One",https://cards.scryfall.io/normal/front/1/c/1ca5d83a-04d8-4828-a63a-432f8ef39b50.jpg?1674138777
Isolation Zone,https://cards.scryfall.io/normal/front/1/c/1ca698e3-1249-4a08-be04-bae3bd944e99.jpg?1562900678
Void Beckoner,https://cards.scryfall.io/normal/front/1/c/1ca7065e-88c1-44bb-ac68-e6e1df9e0726.jpg?1590879855
Haktos the Unscarred,https://cards.scryfall.io/normal/front/1/c/1ca9a1f1-4921-4294-bb09-05ff635fb460.jpg?1581630421
Shimian Specter,https://cards.scryfall.io/normal/front/1/c/1ca9e99b-e46c-4f7a-9c51-e2cfe8810450.jpg?1562551127
Lightning Crafter,https://cards.scryfall.io/normal/front/1/c/1caa3ca6-40e3-46d5-bee7-52b34dc4569c.jpg?1599764915
Illuminate History,https://cards.scryfall.io/normal/front/1/c/1caa9c12-ac06-458e-bf03-21dd1b3ed986.jpg?1637082321
Meloku the Clouded Mirror,https://cards.scryfall.io/normal/front/1/c/1caaa733-6d4c-4e18-a64e-f95851c7063b.jpg?1562757974
Outland Colossus,https://cards.scryfall.io/normal/front/1/c/1caad298-52cb-46f1-8212-fe657ab80159.jpg?1562009699
Shimmering Grotto,https://cards.scryfall.io/normal/front/1/c/1cac062d-7a22-452c-b682-d4b928bd5892.jpg?1575572285
_____ _____ _____ Trespasser,https://cards.scryfall.io/normal/front/1/c/1cacc52b-9e52-42d3-a152-0c96ff55ab44.jpg?1673913725
Gandalf the Grey,https://cards.scryfall.io/normal/front/1/c/1cae7f01-6fa1-49fe-b4b7-1c0be751cc97.jpg?1687887584
Repeated Reverberation,https://cards.scryfall.io/normal/front/1/c/1cb03593-9369-4c26-bfcc-8819648dc018.jpg?1690004682
Arcbound Prototype,https://cards.scryfall.io/normal/front/1/c/1cb0a1a4-9216-47f8-a4e3-20fe0de6a518.jpg?1626093282
Viashino Firstblade,https://cards.scryfall.io/normal/front/1/c/1cb0c21c-bdf1-478a-9ad8-6c6bda6ffb0f.jpg?1562900339
Tanglebloom,https://cards.scryfall.io/normal/front/1/c/1cb1a41b-bdac-4164-ad6a-ade034a4f1bf.jpg?1675829621
Fallen Ideal,https://cards.scryfall.io/normal/front/1/c/1cb1d1b4-5b1b-4ee5-b24a-07940adc07e1.jpg?1693274733
Give No Ground,https://cards.scryfall.io/normal/front/1/c/1cb3347a-9b32-46a4-a621-4ae5244ba2f5.jpg?1576383885
Larceny,https://cards.scryfall.io/normal/front/1/c/1cb3eddb-cd89-4cec-92b4-4006dece36a8.jpg?1562900696
Archfiend of Despair // Archfiend of Despair,
Presence of the Master,https://cards.scryfall.io/normal/front/1/c/1cb86b2f-116d-4952-b35a-1398341baaf5.jpg?1562857775
Festerhide Boar,https://cards.scryfall.io/normal/front/1/c/1cb8cf51-12e0-4727-9f97-5e471ace8278.jpg?1592754752
The Watcher in the Water,https://cards.scryfall.io/normal/front/1/c/1cb8e8bb-75a0-4b5e-b4b3-5d8f3795032d.jpg?1686968354
Psychic Barrier,https://cards.scryfall.io/normal/front/1/c/1cba7d67-5c6c-4738-8907-7cce503e3180.jpg?1562875859
Tolarian Emissary,https://cards.scryfall.io/normal/front/1/c/1cbc55e5-b84c-4449-a288-ec26cdd3997c.jpg?1562900709
Bishop of Wings,https://cards.scryfall.io/normal/front/1/c/1cbdffab-b171-4e7c-906f-d04aa722cf40.jpg?1564189117
Squee,https://cards.scryfall.io/normal/front/1/c/1cc16638-093d-4010-89ae-a1e564921e62.jpg?1562384994
Vow of Torment,https://cards.scryfall.io/normal/front/1/c/1cc1c022-4d88-4f17-965d-9593a9febd3c.jpg?1673301795
Khalni Garden,https://cards.scryfall.io/normal/front/1/c/1cc6a5e6-0b73-4488-8954-4b168ce7106d.jpg?1562282808
Hordeling Outburst,https://cards.scryfall.io/normal/front/1/c/1cc85221-b849-414c-99e3-9b7666cc2f56.jpg?1592764854
Spirit Shackle,https://cards.scryfall.io/normal/front/1/c/1cca61d5-6c27-4694-8922-e655fb4be4e2.jpg?1562900350
Decommission,https://cards.scryfall.io/normal/front/1/c/1cca66e9-be21-4fc7-8951-cd99e9b213dc.jpg?1576381374
Dinosaur,https://cards.scryfall.io/normal/front/1/c/1ccee594-e1e6-4a82-bc17-93bcdeb36198.jpg?1562539756
He Who Hungers,https://cards.scryfall.io/normal/front/1/c/1ccf0f8d-f988-45ec-b75b-d97206326cfb.jpg?1562757975
Nettling Imp,https://cards.scryfall.io/normal/front/1/c/1ccfa572-5dfd-46e2-8e37-3ebda32aed56.jpg?1539992110
Smitten Swordmaster // Curry Favor,https://cards.scryfall.io/normal/front/1/c/1cd477f5-53e9-446a-b717-5796d87672ba.jpg?1682209230
Werewolf Lightning Mage,https://cards.scryfall.io/normal/front/1/c/1cd65813-8103-413b-add4-d000101e479d.jpg?1675457419
Giant Fan,https://cards.scryfall.io/normal/front/1/c/1cdb8678-3c0c-4ee3-aeff-52a4db4e09c4.jpg?1585994350
"Totentanz, Swarm Piper // Totentanz, Swarm Piper",
Guess Your Fate,https://cards.scryfall.io/normal/front/1/c/1cdf92c4-1645-4e48-8294-8b10f62dd45a.jpg?1673915719
"Davriel, Rogue Shadowmage",https://cards.scryfall.io/normal/front/1/c/1ce03906-fef8-4636-945c-95b857cbeab0.jpg?1580443650
"Liliana, Untouched by Death",https://cards.scryfall.io/normal/front/1/c/1ce07e2f-581f-4e47-a689-60bb5e31d0b2.jpg?1562901787
Foul Familiar,https://cards.scryfall.io/normal/front/1/c/1ce0ebd0-19ca-42e3-a5f7-ca5c6f7a2bda.jpg?1562901791
Merfolk Skyscout,https://cards.scryfall.io/normal/front/1/c/1ce213c7-7835-4b81-a983-059dd97b0214.jpg?1562701731
Sundown Pass,https://cards.scryfall.io/normal/front/1/c/1ce31a33-a348-4b87-803c-9b0281dc52e6.jpg?1681084356
Crypt Rats,https://cards.scryfall.io/normal/front/1/c/1ce46b67-e0a2-47d6-b3b8-6acedfd7b40f.jpg?1675830267
Drowned Catacomb,https://cards.scryfall.io/normal/front/1/c/1ce5d548-379d-442d-a68d-efbd6525fb86.jpg?1686966602
Flock of Rabid Sheep,https://cards.scryfall.io/normal/front/1/c/1ce65cbd-e2cf-4fbf-8424-287cd87c97f1.jpg?1562799074
Primeval Force,https://cards.scryfall.io/normal/front/1/c/1ce7fc51-0ed8-49d9-bdba-ba5a89e1e852.jpg?1562445683
Shelldock Isle,https://cards.scryfall.io/normal/front/1/c/1ce8a4de-02ea-4efd-873d-8d936d5b6893.jpg?1682693739
Ruthless Knave,https://cards.scryfall.io/normal/front/1/c/1ce91e38-4601-4354-ad1b-2c5c1c70da17.jpg?1562551661
Bear Cub,https://cards.scryfall.io/normal/front/1/c/1ceb41a1-c5fb-4d4b-b063-d24820007040.jpg?1641350928
Scrap Trawler // Scrap Trawler,
"Evelyn, the Covetous",https://cards.scryfall.io/normal/front/1/c/1cef767a-6fbb-4ca7-8cff-e9121ac131ac.jpg?1675618618
Rain of Filth,https://cards.scryfall.io/normal/front/1/c/1cf07d5a-6618-48e2-a9f0-669b75bb6e85.jpg?1562901092
Liliana's Shade,https://cards.scryfall.io/normal/front/1/c/1cf0c01d-a4a0-43fb-970d-e428e9ac63d7.jpg?1562551134
Fortified Area,https://cards.scryfall.io/normal/front/1/c/1cf22249-d6b3-425c-9d5e-828975943738.jpg?1562900400
"Sun Quan, Lord of Wu",https://cards.scryfall.io/normal/front/1/c/1cf311a8-5c3b-4473-9732-d0ddb1d42644.jpg?1690000669
Civil Servant,https://cards.scryfall.io/normal/front/1/c/1cf5da68-a79b-40a3-93bc-785fb2352b05.jpg?1664412834
Sylvan Shepherd,https://cards.scryfall.io/normal/front/1/c/1cf6b857-d402-4d7f-b2ca-80adfe10a0c3.jpg?1681000597
Battlegrace Angel,https://cards.scryfall.io/normal/front/1/c/1cf72b23-a951-4e88-a52b-b3abe8f16bf4.jpg?1562259656
Urza's Saga,https://cards.scryfall.io/normal/front/1/c/1cf96437-0943-40f9-b175-31a1504028ba.jpg?1669882860
